Datetime,Open,High,Low,Close,Volume
2025-09-11 06:25:00-04:00,1.16909,1.16913,1.16877,1.16898,348
2025-09-11 06:30:00-04:00,1.16897,1.16921,1.16861,1.16904,297
2025-09-11 06:35:00-04:00,1.16904,1.16932,1.16899,1.16917,256
2025-09-11 06:40:00-04:00,1.1691799999999999,1.16943,1.1690800000000001,1.16927,351
2025-09-11 06:45:00-04:00,1.16927,1.1693500000000001,1.16909,1.16919,276
2025-09-11 06:50:00-04:00,1.16922,1.16934,1.16896,1.16901,236
2025-09-11 06:55:00-04:00,1.16901,1.16927,1.1689,1.16922,282
2025-09-11 07:00:00-04:00,1.16922,1.16931,1.16899,1.16915,327
2025-09-11 07:05:00-04:00,1.16916,1.16925,1.1689,1.169,314
2025-09-11 07:10:00-04:00,1.169,1.16914,1.1688,1.16892,313
2025-09-11 07:15:00-04:00,1.16893,1.16932,1.16893,1.16924,237
2025-09-11 07:20:00-04:00,1.16924,1.16942,1.16913,1.16925,237
2025-09-11 07:25:00-04:00,1.16925,1.1694,1.16915,1.16922,236
2025-09-11 07:30:00-04:00,1.16922,1.16942,1.16905,1.16931,275
2025-09-11 07:35:00-04:00,1.16931,1.16941,1.16905,1.16927,258
2025-09-11 07:40:00-04:00,1.16927,1.16942,1.1691,1.16926,239
2025-09-11 07:45:00-04:00,1.16926,1.16947,1.16917,1.1694499999999999,284
2025-09-11 07:50:00-04:00,1.1694499999999999,1.16946,1.16912,1.16928,271
2025-09-11 07:55:00-04:00,1.16927,1.16941,1.1691,1.16914,335
2025-09-11 08:00:00-04:00,1.16913,1.16925,1.16855,1.16855,268
2025-09-11 08:05:00-04:00,1.16855,1.16881,1.1685,1.1687,306
2025-09-11 08:10:00-04:00,1.16871,1.16895,1.16864,1.16876,271
2025-09-11 08:15:00-04:00,1.16875,1.16876,1.16851,1.16875,262
2025-09-11 08:20:00-04:00,1.16875,1.16886,1.1685699999999999,1.16869,227
2025-09-11 08:25:00-04:00,1.16869,1.16879,1.16853,1.16876,243
2025-09-11 08:30:00-04:00,1.16875,1.16905,1.16859,1.16864,303
2025-09-11 08:35:00-04:00,1.16862,1.16886,1.1686,1.16873,240
2025-09-11 08:40:00-04:00,1.1687400000000001,1.16875,1.16798,1.16811,357
2025-09-11 08:45:00-04:00,1.16811,1.16861,1.16761,1.16851,334
